LATITUDE;LONGITUDE;CTDPRS;CTDTPOT;CTDSAL;EDW;ENACW12;WNACW7;SPMW;SACWT12;SACWE12;WW;AAIW5;AAIW3;MW;LSW;ISOW;DSOW;CDW;WSDW
59,745;-40,743;1418,6;3,0663;34,876;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,845;-41,748;1216,8;2,967;34,886;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,853;-41,756;1499;3,0347;34,911;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,227;-35,925;1212,4;3,0915;34,862;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,353;-36,895;1315,2;3,0604;34,854;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1307,3;2,9492;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1307,3;2,9492;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1307,3;2,9492;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1308,3;2,9487;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1308,3;2,9487;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1308,3;2,9487;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1309,3;2,9483;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1310,3;2,9478;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1311,3;2,9475;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1311,3;2,9475;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1312,3;2,9473;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1312,3;2,9473;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1313,3;2,947;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1313,3;2,947;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1314,3;2,9468;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1314,3;2,9468;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1314,3;2,9468;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1314,3;2,9468;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1315,2;2,9469;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1315,2;2,9469;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1315,2;2,9469;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1315,2;2,9469;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1315,2;2,9469;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,456;-37,778;1316,3;2,947;34,845;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,461;-37,836;910,86;3,0537;34,855;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,461;-37,836;1112,5;2,9884;34,848;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,461;-37,836;1315,2;2,9356;34,843;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,544;-38,855;908,83;3,0999;34,86;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,544;-38,855;1110,6;3,0451;34,854;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,544;-38,855;1315,2;2,9825;34,848;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,783;-40,743;1315,2;3,067;34,858;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,783;-40,743;1389,2;3,0345;34,857;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,783;-40,743;1467,1;3,0805;34,869;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,666;-39,747;1113,5;3,0853;34,857;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59,666;-39,747;1314,3;3,0107;34,85;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55,749;-37,213;1117,9;3,0745;34,871;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
55,749;-37,213;1213,9;2,9878;34,864;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
