LATITUDE,LONGITUDE,CTDPRS,CTDTPOT,CTDSAL,EDW,ENACW12,WNACW7,SPMW,SACWT12,SACWE12,WW,AAIW5,AAIW3,MW,LSW,ISOW,DSOW,CDW,WSDW
19.6897,-65.9947,871.0,7.84782451822163,35.0223,0.059049180531909,0.0,0.06034846241133,0.0,0.0,0.0,0.0,0.587556863695271,0.0,0.29304430914988,0.0,0.0,0.0,0.0,0.0
19.6897,-65.9947,972.0,7.18562744392084,35.0046,0.0,0.0,0.065804462948181,0.0,0.0,0.0,0.0,0.549812813870047,0.0,0.325625778402857,0.058755758476775,0.0,0.0,0.0,0.0
19.6897,-65.9947,1073.2,6.34349196277617,34.996,0.0,0.0,0.091009595147341,0.0,0.0,0.0,0.0,0.40109733693934096,0.0,0.253990979092503,0.25390089110056,0.0,0.0,0.0,0.0
19.6897,-65.9947,1173.7,5.7738933892194115,35.0395,0.0,0.0,0.051889569083822994,0.0,0.0,0.0,0.0,0.287613658073732,0.0,0.234858843065484,0.425637018963937,0.0,0.0,0.0,0.0
19.6897,-65.9947,1273.7,5.23592375669297,35.0443,0.0,0.0,0.032207427067961,0.0,0.0,0.0,0.0,0.204386078597871,0.0,0.20279260595283505,0.560613294009038,0.0,0.0,0.0,0.0
19.6897,-65.9947,1375.8,4.800488877008942,35.0329,0.0,0.0,0.023024707059376,0.0,0.0,0.0,0.0,0.147457103863422,0.0,0.171036554344517,0.658481339931259,0.0,0.0,0.0,0.0
19.6897,-65.9947,1549.1,4.30644862674182,35.0055,0.0,0.0,0.025662332503775,0.0,0.0,0.0,0.0,0.087305180645022,0.0,0.128127453565414,0.75890471987334,0.0,0.0,0.0,0.0
19.6897,-65.9947,1749.7,3.91948003568169,34.9863,0.0,0.0,0.036720754237510006,0.0,0.0,0.0,0.0,0.034693923441349,0.0,0.091982030858625,0.833353372838583,0.000873567597109,0.0,0.0023758292301810004,0.0
19.6897,-65.9947,1953.9,3.61347894381254,34.9707,0.0,0.0,0.031362182269842,0.0,0.0,0.0,0.0,0.007056466210574,0.0,0.069373556575952,0.8585360085415491,0.017665358411467,0.0,0.016005677068402002,0.0
19.6897,-65.9947,2187.8,3.2113889316860496,34.9576,0.0,0.0,0.003573737171020999,0.0,0.0,0.0,0.0,0.0,0.0,0.053137892034915986,0.7132272343800171,0.16994357893697198,0.0,0.060115400903062,0.0
19.6897,-65.9947,2443.0,2.88390897080234,34.9478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034736635171556,0.4834152367181821,0.384224177462706,0.0,0.097621917445827,0.0
19.6897,-65.9947,2697.2,2.6195550134844,34.9331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016090408039594,0.32438135660087003,0.543962149918592,0.0,0.115564177510515,0.0
19.6897,-65.9947,2949.8,2.4193835443992,34.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027591513461350005,0.198616464350914,0.666143530017505,0.0,0.132480644532011,0.0
19.6897,-65.9947,3242.3,2.20225380471365,34.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043674543199020005,0.78879828210584,0.052299740438712015,0.153491668021822,0.001032829075833
19.6897,-65.9947,3546.7,2.06865279871638,34.9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712274585430442,0.111847041814732,0.174913231142749,0.000953633283901
19.6897,-65.9947,3922.0,1.9587076137746295,34.8935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640470501298423,0.15416366777325,0.203907156124902,0.001449834111864
19.6897,-65.9947,4330.5,1.88969284614403,34.8883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899972074437478,0.17433800646165806,0.23385373586867805,0.001804763340905
19.6897,-65.9947,4740.6,1.8219870810219896,34.8814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533813275092401,0.187525476780165,0.274987994329831,0.00366998421701
19.6897,-65.9947,5151.2,1.6926618158543798,34.8659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874268721853879,0.159052847878603,0.28681825480828804,0.06670147197784
19.6897,-65.9947,5614.9,1.47698303269037,34.8385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446188225080756,0.096294357163756,0.258539870866104,0.198977064058589
19.6897,-65.9947,6119.0,1.42485009464725,34.8318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428882410721443,0.08994994394867402,0.258072873541573,0.223094092734584
-38.4986,-26.867,398.0,11.4704674397076,35.0113,0.0,0.0,0.0,0.0,0.883058636136685,0.0,0.0,0.07435977999816201,0.0,0.042585254204248,0.0,0.0,0.0,0.0,0.0
-38.4986,-26.867,518.0,8.14845836192156,34.5505,0.0,0.0,0.0,0.0,0.446255157748601,0.0,0.0,0.5460383771916479,0.0,0.007721429490050002,0.0,0.0,0.0,0.0,0.0
-38.4986,-26.867,667.8,5.23771125715679,34.2322,0.0,0.0,0.0,0.0,0.002677481765634,0.0,0.0,0.902757236182799,0.054099658661785004,0.040447945454382,0.0,0.0,0.0,6.27e-05,0.0
